"","y","sa","t","s","i"
"602",2295000,2332971.07420652,2328189.28333023,0.983724155594414,1.00205386688725
"603",2255000,2333317.88044807,2332853.17809579,0.966434971803745,1.00019919914234
"604",2248000,2330597.50490869,2337800.22872412,0.964559515431246,0.996919016549434
"605",2293000,2353273.8312723,2343426.40740329,0.974387242797109,1.0042021476919
"606",2288000,2360151.70552989,2345016.65595367,0.969429208571279,1.00645413308166
"607",2204000,2349173.76827804,2339232.07631117,0.938202201029831,1.0042499810376
"608",2098000,2332475.75295641,2327618.54243049,0.899473444618144,1.00208677256921
"609",1936000,2312825.6677596,2313291.86365292,0.837071305022041,0.999798470785013
"610",1962000,2298239.21922563,2298594.47453658,0.853697031878639,0.999845446721951
"611",1864000,2275351.64376268,2285791.20737316,0.819214034503064,0.995432844619926
"612",1831000,2280363.81501941,2275577.20651239,0.802942051588559,1.00210347005293
"613",1767000,2253333.38440703,2267775.4316948,0.784171579859226,0.993631623711095
"614",1739000,2257544.62000559,2264756.50456849,0.77030592644308,0.996815602671478
"615",1862000,2282581.9650663,2263273.8170692,0.815742886124976,1.00853107028035
"616",1819000,2254835.66661527,2257675.38751675,0.806710673833936,0.998742192559135
"617",1847000,2248158.30473541,2250545.61676087,0.82156136252041,0.998939229666052
"618",1812000,2235218.81781776,2246326.19108437,0.810658887423404,0.99505531595959
"619",1918000,2247196.65630459,2245655.4688511,0.853507855940861,1.00068629737503
"620",1854000,2219902.10934468,2250931.5259583,0.835171961950749,0.986214855380636
"621",2204000,2280292.36026674,2262841.83947356,0.966542728644755,1.00771177220112
"622",2220000,2269661.33129381,2275245.51470406,0.978119497120965,0.997545678752398
"623",2312000,2289172.04102344,2286468.2239091,1.00997214650864,1.00118252993244
"624",2360000,2307995.62348851,2296101.49337059,1.0225322682514,1.00518014127523
"625",2332000,2297492.80150365,2302686.52699123,1.01501950233479,0.997744493040323
"626",2719000,2299660.47579047,2310806.38485164,1.18234845040131,0.995176614910604
"627",3041000,2324910.43928014,2322837.57203338,1.30800737465895,1.00089238579216
"628",2980000,2346182.37595835,2334296.12988327,1.27014848911,1.0050920043618
"629",3064000,2348821.23400924,2340838.32872269,1.304484119794,1.00341027621968
"630",3061000,2340613.11556434,2343785.41427636,1.30777700066931,0.998646506334285
"631",3039000,2358186.84925144,2344527.08576514,1.28870195377634,1.00582623402785
"632",3018000,2324132.47917678,2344843.98741899,1.29854904014292,0.991167212678824
"633",3013000,2337621.02539673,2351447.97093736,1.28891722279434,0.994119816508158
"634",3146000,2385460.55267158,2361898.22937921,1.31882289836093,1.00997601124354
"635",3033000,2387802.03764591,2364011.32677449,1.2702058010597,1.01006370426485
"636",2900000,2351899.0194111,2356327.80181373,1.23304613678786,0.998120472712148
"637",2771000,2342622.72309058,2347236.35084306,1.18286225634501,0.998034442611274
"638",2660000,2331745.96117479,2341764.98463159,1.14077607264722,0.995721593104961
"639",2556000,2330713.98090544,2341680.7284898,1.09665965920325,0.995316719546379
"640",2504000,2335550.2584953,2348347.7818728,1.07212422035963,0.994550413922383
"641",2542000,2387981.6565058,2355835.95838727,1.06449728919592,1.01364513433293
"642",2446000,2376061.43091617,2352317.04934895,1.02943466367234,1.01009403965073
"643",2317000,2343447.83323293,2336070.86235743,0.988714136129737,1.00315785406786
"644",2195000,2310041.5848543,2315158.83521643,0.950199344631468,0.997789676334821
"645",2127000,2287899.64767759,2296214.40842852,0.929673642879872,0.996378926671478
"646",2067000,2271177.47391813,2282432.88692356,0.910100608048964,0.995068677344287
"647",1970000,2266915.18797447,2274572.03358236,0.869022365922843,0.996633720324157
"648",2052000,2270763.59535951,2270834.32096698,0.903660779216926,0.999968854791905
"649",1987000,2255795.88165428,2270619.76752489,0.88084210817108,0.993471436264839
"650",1997000,2269254.76650537,2275998.60788281,0.880024591983278,0.997036974735362
"651",2010000,2279246.17212676,2286925.2860021,0.881870516919406,0.996642166702015
"652",1958000,2285414.06595755,2304166.65962559,0.856737529170511,0.991861442144516
"653",2277000,2352164.71952731,2324384.6964711,0.968044449054395,1.01195155995407
"654",2333000,2339581.35308382,2339470.89659276,0.997186952667774,1.0000472143044
"655",2278000,2336762.17008137,2353020.04629023,0.974853166131441,0.993090634210917
"656",2298000,2374283.07141732,2371178.18424916,0.967871113459193,1.00130942802561
"657",2338000,2396456.24371504,2390198.50029183,0.97560721424881,1.00261808524373
"658",2353000,2410884.78475583,2406487.30208222,0.975990231834456,1.00182734505592
"659",2290000,2422138.4526566,2420489.82629798,0.945445541103702,1.00068111269905
"660",2219000,2440192.33123028,2432356.37665655,0.909354550295321,1.00322154872079
"661",2064000,2439687.3146437,2442161.81358928,0.846010055309663,0.998986758808605
"662",2107000,2455264.73961667,2451040.7338861,0.858155931620211,1.00172335191014
"663",2039000,2456623.47222537,2459600.22880162,0.830001025005651,0.998789739673385
"664",1987000,2457380.53705195,2470494.00010718,0.808584576153497,0.994691967252433
"665",1964000,2481175.70155426,2486731.96367321,0.791560226375629,0.997765636908154
"666",1924000,2487873.63406518,2510132.95075022,0.773351175741266,0.99113221605318
"667",2074000,2568205.4416482,2536742.92585478,0.807567792812155,1.01240272140813
"668",2059000,2541595.05953427,2560530.35829655,0.810121184441275,0.992604930966382
"669",2120000,2582404.32145278,2586115.97889156,0.820940385821284,0.998564775335263
"670",2145000,2635495.34997203,2612612.59993136,0.813888743921617,1.00875856988567
"671",2189000,2614337.62851778,2636437.5387435,0.837305777234697,0.991617510409048
"672",2201000,2618266.05927785,2671729.12166018,0.840632674514011,0.979989340255757
"673",2627000,2833738.11642751,2709044.57691565,0.927044028793972,1.04602860380165
"674",2615000,2676672.07455723,2725888.94155289,0.976959420937869,0.981944654367462
"675",2707000,2743747.65948724,2738558.21643027,0.986606764160628,1.00189495444202
"676",2756000,2753089.79934336,2757886.46319137,1.00105706710233,0.998260746440424
"677",2680000,2777884.81711143,2777992.94462817,0.964762823674879,0.999961077108945
"678",3161000,2802070.77421326,2798423.11879089,1.1280942755229,1.001303468156
"679",3619000,2825488.69522168,2816557.22373043,1.28084037501911,1.00317105983717
"680",3498000,2832305.5077725,2831409.01373581,1.23503625947155,1.00031662470252
"681",3546000,2842588.77844824,2845042.25719232,1.24745444254365,0.999137630122057
"682",3498000,2846565.31604728,2861508.97172809,1.22884937165513,0.994777700916386
"683",3543000,2898855.12202701,2880078.77615315,1.22220664740312,1.00651938621587
"684",3492000,2900468.89897112,2894467.13510807,1.20394326629005,1.00207352980113
"685",3492000,2895832.22625932,2905731.90221901,1.20587096460032,0.996593052527614
"686",3596000,2911534.18991208,2920341.2186121,1.23508767730067,0.996984246688748
"687",3486000,2921327.44141821,2942185.56591911,1.19329314152735,0.99291066996504
"688",3475000,2972223.76906271,2971630.92369612,1.16915827003693,1.00019950168167
"689",3413000,3008526.6643343,3003526.8508327,1.1344423303475,1.00166464751271
"690",3337000,3035269.6451316,3033847.74030246,1.09940808894932,1.00046868035276
"691",3223000,3034541.59316824,3068184.78624099,1.06210440722119,0.989034821754014
"692",3245000,3107965.40877848,3113565.80170654,1.04409141454228,0.998201292895434
"693",3320000,3176413.17674492,3164559.66519353,1.04520407619081,1.00374570645065
"694",3292000,3204707.90007206,3214999.71200291,1.02723870713021,0.996798814042682
"695",3272000,3255074.60022464,3269442.7013795,1.00519969642913,0.995605336301264
"696",3241000,3318341.71015215,3332599.38815473,0.976692662508043,0.995721754599951
"697",3300000,3405940.68985168,3402742.50612941,0.968895321586974,1.00093988414243
"698",3347000,3493646.26832309,3472033.55067276,0.958024866554828,1.00622480092283
"699",3277000,3551445.42394513,3532482.56903966,0.922722894150444,1.0053681382809
"700",3489000,3608999.14825633,3580240.96130265,0.966750020344475,1.0080324724689
"701",3459000,3629287.11841154,3614454.77593427,0.953079733607278,1.00410361822094
"702",3448000,3646168.17379007,3638589.24374628,0.945650292486624,1.00208293092077
"703",3489000,3679122.82537371,3654172.09193512,0.948323871097073,1.00682801269641
"704",3384000,3670229.77576485,3659092.24017565,0.922013118182715,1.00304379743886
"705",3663000,3661369.08505716,3655633.64879379,1.0004454385518,1.00156893081047
"706",3803000,3642045.28768013,3649409.72187015,1.04419349557907,0.99798202044953
"707",3729000,3656739.67859164,3641818.09940167,1.01976086015403,1.00409728843745
"708",3635000,3633018.56555888,3629973.64199188,1.00054539617824,1.00083882801015
"709",3608000,3612760.38773158,3614911.97225467,0.998682340587063,0.999404803065854
"710",3601000,3592671.82819757,3600860.98966137,1.00231809978776,0.997725776838565
"711",3488000,3582730.86082449,3590292.68537258,0.97355903513146,0.997893813900215
"712",3366000,3576362.23186098,3583903.15320384,0.941179830726621,0.997895891428843
"713",3136000,3545540.17642676,3586598.66616676,0.884491457987228,0.988552248645127
"714",3242000,3669649.21124438,3590676.6590198,0.883463190450467,1.02199377992619
"715",3123000,3546416.43640405,3582697.4414953,0.880607242833167,0.989873271275705
"716",3063000,3591877.11905798,3570395.90035665,0.852757457583436,1.00601648088919
"717",2984000,3562943.55456024,3555700.49847804,0.837509759642629,1.00203702648333
"718",2931000,3575751.34000916,3528384.68026738,0.819687870128153,1.01342446020886
"719",2854000,3453795.36767272,3491668.97853114,0.826337317697868,0.989153149656716
"720",2939000,3458658.14042159,3459488.42641565,0.849751516535182,0.999759997464446
"721",2943000,3455631.30881618,3429192.61343944,0.8516533556377,1.00770988928214
"722",2862000,3387245.92795516,3391955.87032659,0.844934221155816,0.998611437603704
"723",2840000,3340382.84864165,3354543.87561525,0.850201946508877,0.99577855365776
"724",3027000,3396733.96026307,3309342.81822519,0.891150156418363,1.0264074007554
"725",2780000,3141654.25952457,3259148.49834853,0.884884131209494,0.96394940614596
"726",3286000,3260110.86198865,3227414.08419467,1.00794118332392,1.010130952193
"727",3154000,3189173.84829364,3206296.95835269,0.988970858922459,0.994659537066755
"728",3241000,3214257.0326764,3180521.21845507,1.00832010852017,1.01060700806697
"729",2932000,3074963.25442382,3160332.09344231,0.953507329162993,0.972987383447572
"730",3477000,3152439.09262569,3162394.35198674,1.10295548869875,0.99685198673758
"731",4125000,3228976.78855334,3171849.18801393,1.27749447274538,1.01801081865912
"732",3930000,3193698.20176434,3161074.06270717,1.23054833353662,1.01032058674045
"733",3878000,3120270.65395647,3134458.19321739,1.24284090390772,0.995473686874617
"734",3744000,3089412.9768209,3110632.87535487,1.21188071264357,0.993178269701288
"735",3710000,3089734.96399029,3096315.49761248,1.20075024014638,0.997874721220347
"736",3593000,3053071.16649261,3093124.18373845,1.1768477719855,0.987050950797121
"737",3704000,3140875.61144384,3096316.7039722,1.17928898123326,1.01439093985912
"738",3769000,3106317.71228362,3089910.75305026,1.21333371184018,1.00530984890653
"739",3608000,3056286.72594715,3074899.25192199,1.18051751145236,0.993946947704641
"740",3550000,3063774.73743145,3062957.46208977,1.15870137468924,1.00026682556052
"741",3464000,3058007.64512958,3052814.88146736,1.13276368210427,1.00170097561229
"742",3343000,3037423.57534757,3041704.54903381,1.100603823297,0.99859257412506
"743",3262000,3051938.93666697,3027553.83317738,1.06882872419539,1.00805439137774
"744",3147000,3024050.97208825,3003984.28158664,1.040657062016,1.00668002513349
"745",3028000,2937771.34508196,2977093.54529485,1.03071330077104,0.986791748524318
"746",2980000,2936193.75109709,2963324.49952612,1.01491939994987,0.990844489547679
"747",2960000,2978299.26308508,2961081.63099439,0.993855801090277,1.0058146428354
"748",2862000,2976453.45741983,2954643.80577281,0.961547036075935,1.00738148253418
"749",2793000,2945925.85649743,2938193.54026394,0.948089034162166,1.00263165653574
"750",2703000,2908135.31462281,2917928.11555993,0.929461564738292,0.996643919743978
"751",2544000,2861775.87210371,2906361.60762942,0.88895850468188,0.984659260771726
"752",2691000,2952618.10278258,2902345.39355801,0.911394534045556,1.01732140817428
"753",2632000,2871070.9596038,2893725.08794429,0.9167310864247,0.992171292140062
"754",2593000,2877113.84173825,2885970.36869265,0.901250399752483,0.99693117883313
"755",2577000,2870155.37119862,2886881.11138818,0.897860800798324,0.994206294078551
"756",2552000,2898053.542514,2893601.21448166,0.880591045873568,1.00153868059291
"757",2672000,2924408.68151884,2897718.25190489,0.913688985019785,1.00921084359958
"758",2815000,2879573.91819857,2895860.56451368,0.977575182984376,0.99437588725276
"759",2770000,2885725.66459046,2896704.95023382,0.959897205056432,0.996209732840594
"760",2718000,2896193.4340571,2904679.70816232,0.938473227664395,0.997078413127145
"761",2711000,2915333.58312457,2917310.46151651,0.929910736696699,0.999322362697419
"762",2769000,2945214.64394547,2929717.66288292,0.94016916753157,1.00528958174328
"763",2713000,2939678.41651699,2937721.48877576,0.922890063333675,1.00066613794014
"764",2625000,2932527.78819289,2944836.48030427,0.895132182743135,0.995820245981839
"765",2572000,2984704.99816267,2950432.58080867,0.861726703839501,1.01161606524309
"766",2386000,2888230.6184498,2958431.87757883,0.826111316997478,0.976270787351547
"767",2598000,3009220.13719625,2978130.9416868,0.863346608606909,1.01043916339415
"768",2484000,2996364.52041481,3000103.29651436,0.829004609778293,0.998753784210064
"769",2487000,3026242.61016891,3017530.61790254,0.82181117655375,1.00288712638562
"770",2453000,3022269.87824093,3035046.34653757,0.811641613365029,0.995790354795992
"771",2450000,3036917.45584922,3058522.7691821,0.806739081854597,0.992936029919224
"772",2633000,3097726.28113767,3089506.82517946,0.84997826180853,1.00266044272543
"773",2642000,3107868.85108501,3124143.57822526,0.850100221918191,0.994790659669522
"774",2699000,3161142.29539639,3163208.46365723,0.853805285491446,0.999346812489729
"775",2722000,3190645.9283097,3208598.78709497,0.853118791981419,0.994404766698322
"776",3077000,3299310.29844111,3253672.68851825,0.932619160269298,1.01402649076654
"777",2844000,3247815.22737219,3295639.98649489,0.875665578519096,0.985488475889756
"778",3510000,3364366.39236108,3342485.44712345,1.04328708311009,1.00654630979963
"779",3506000,3410247.67708074,3387340.23841751,1.0280778207292,1.00676266245812
"780",3549000,3403535.1164729,3425853.39517783,1.04273935145345,0.993485337482235
"781",3466000,3478628.935157,3466109.99972183,0.996369565310813,1.00361181134937
"782",3921000,3538088.05580864,3500855.62554899,1.10822566825682,1.01063523727969
"783",4547000,3532436.29854938,3521138.58944319,1.28721358736667,1.00320853860739
"784",4334000,3466617.08238269,3544082.64448204,1.25021018964723,0.97814228112881
"785",4611000,3635521.11754427,3580727.91150587,1.26831886018988,1.01530225345029
"786",4524000,3645822.16668797,3607444.10206934,1.24087237203613,1.01063857499458
"787",4396000,3600682.79629717,3617010.3201159,1.22087955221179,0.99548590621157
"788",4383000,3654761.41455175,3620507.53776928,1.19925748984563,1.00946107042318
"789",4194000,3534931.27210307,3630481.72084719,1.18644456629133,0.973681054997345
"790",4485000,3702406.40914804,3657496.2122337,1.21137430750938,1.0122789455705
"791",4443000,3671033.37072577,3688316.40936688,1.21028591988027,0.995314111718501
"792",4385000,3720835.43610375,3717053.8030553,1.17849877407954,1.00101737377203
"793",4328000,3733297.37817558,3749697.79524449,1.15929687929523,0.995626202973022
"794",4288000,3794757.60114176,3785325.19467213,1.12997994884043,1.00249183517519
"795",4233000,3830269.777363,3818995.05591331,1.10514408802668,1.00295227442943
"796",4104000,3818797.16423435,3852957.70708825,1.07468394457731,0.991133942946984
"797",4169000,3907959.60888198,3893321.17992503,1.06679710571336,1.0037598821881
"798",4173000,3977625.08490828,3927103.56688069,1.04911848425157,1.01286482955369
"799",4032000,3939630.28895408,3944270.12669092,1.02344628918731,0.998823651122309
"800",3880000,3938090.27038663,3957953.64020482,0.985249126759878,0.994981404123479
"801",3855000,3976167.54867985,3978248.00116943,0.969526548568086,0.999477043037796
"802",3777000,3995122.77173496,4003039.0718176,0.945402736236754,0.998022427475571
"803",3711000,4064758.66315651,4024259.54505772,0.912969331644946,1.01006374406157
"804",3557000,3989983.91749768,4042120.68492007,0.891482290041604,0.987101630187121
"805",3794000,4076070.61998289,4068073.83051504,0.930798397211264,1.00196574344543
"806",3742000,4126386.11036199,4094532.82396881,0.906846790367789,1.0077794678325
"807",3690000,4099851.67690429,4111783.67840774,0.900032559906227,0.997098096000012
"808",3685000,4150443.43225721,4123431.33896692,0.887856938697251,1.00655087742944
"809",3600000,4105275.71224544,4132436.75121899,0.87692039520311,0.993427355188063
"810",4013000,4129865.37069136,4147730.88223951,0.971702377631792,0.995692702334028
"811",3997000,4182526.96288594,4170177.80993339,0.95564237492496,1.00296130129586
"812",3927000,4212844.75495551,4187467.42768517,0.932149231319462,1.00606030439844
"813",3834000,4172150.1564689,4198892.59290679,0.918950626466645,0.993631073944814
"814",3893000,4203592.22729615,4215852.11990407,0.926112664953725,0.99709195383063
"815",3901000,4236461.44009377,4240640.05044638,0.920815651260514,0.999014627437628
"816",3834000,4261567.55383903,4269239.03838622,0.899668948470886,0.998203079172138
"817",3802000,4312498.56261861,4298246.57627477,0.881623482256044,1.00331576750913
"818",3565000,4314798.30009487,4325290.51826358,0.826226338302214,0.997574216546979
"819",3834000,4359573.18888932,4351690.49772415,0.879443889087864,1.00181140896148
"820",3701000,4374795.28233838,4377161.54562433,0.845982442867994,0.99945940690987
"821",3683000,4392949.40147689,4403130.54285428,0.838388896253117,0.997687749368704
"822",3720000,4462207.24578352,4426682.67992092,0.833668136663788,1.0080250988
"823",3674000,4456184.74810001,4437875.10622147,0.824472100616224,1.00412576772449
"824",3899000,4441801.94475305,4436905.7287696,0.877796905061414,1.00110352039975
"825",3872000,4433137.31184977,4430656.41437449,0.873422077328881,1.00055993903459
"826",3891000,4412713.86844481,4423874.1028045,0.881770292840519,0.997477271255841
"827",3846000,4450377.96112841,4413911.27993021,0.864196262338318,1.0082617612556
"828",4221000,4410108.72526231,4391344.15836528,0.957119260081039,1.00427308045562
"829",3840000,4337439.38208043,4360787.38520739,0.885314966213581,0.994645920320226
"830",4597000,4367381.79217455,4328100.06252911,1.05257571212045,1.00907597538826
"831",4460000,4274512.51412819,4289048.10490655,1.04339383386029,0.996610998426029
"832",4475000,4256819.10025095,4246798.7706417,1.05125444483563,1.00235950186256
"833",4273000,4184923.12637917,4206785.23598369,1.02104623453311,0.994803131517741
"834",4535000,4218912.70028252,4163346.07581232,1.07492150754774,1.01334662635735
"835",5112000,4105892.1254289,4106924.12761219,1.24504001659956,0.999748716520875
"836",5017000,3997042.93170078,4051169.6013351,1.25517791170314,0.986639248671178
"837",4982000,4011457.66747101,4011924.54466714,1.24194255878583,0.99988362762287
"838",4866000,3949242.40140335,3986210.80887869,1.23213505412351,0.990725927642111
"839",4867000,3974165.98871003,3970767.65672446,1.22465946662177,1.00085583753051
"840",4718000,3925256.89173092,3965414.49709494,1.20195954816081,0.98987303713308
"841",4876000,4054944.08507459,3956661.70210966,1.20248267243624,1.0248397235762
"842",4593000,3867512.9815172,3934801.82567225,1.1875848955,0.982899051302651
"843",4869000,3947676.00636782,3913341.32193891,1.23338389273741,1.00877375153463
"844",4620000,3882584.94895508,3892992.32974891,1.18992889035007,0.99732663722086
"845",4568000,3883942.95617184,3868021.97330117,1.17612437966967,1.00411605285093
"846",4387000,3827083.21661799,3841839.55612848,1.14630379108318,0.99615904326693
"847",4262000,3807098.49652565,3819290.31979436,1.11948771587851,0.996807830186271
"848",4164000,3810885.51729741,3800769.68755797,1.0926594307543,1.00266152136831
"849",4120000,3807454.62285899,3776124.99595958,1.08208774840403,1.00829676637636
"850",3945000,3723116.51164491,3743645.43509752,1.05959617101992,0.994516328052825
"851",3848000,3719152.28161323,3711456.5280428,1.0346443782428,1.00207351305674
"852",3658000,3670438.45308491,3681609.43806023,0.996611180586763,0.996965733285057
"853",3582000,3663851.28514885,3652108.2970892,0.977659768702779,1.00321539973746
"854",3451000,3617048.97548105,3621349.17433332,0.954092693627691,0.998812542330149
"855",3369000,3623609.58170153,3584285.94540438,0.929735923266333,1.01097112141613
"856",3071000,3506475.93694575,3541718.13434254,0.875808092005599,0.990049406514012
"857",3291000,3520885.99548854,3501211.84696096,0.934707912785844,1.00561923967687
"858",3120000,3442261.84272843,3463471.81553914,0.906380787560021,0.993876094872331
"859",3101000,3442094.67216124,3427098.76147982,0.900904912662652,1.00437568676163
"860",3054000,3425797.20326935,3383319.09719349,0.89147133317917,1.01255515807276
"861",2785000,3275390.55023325,3334202.51072317,0.850280281782479,0.982361011276079
"862",3208000,3307861.29788099,3295054.91431364,0.969810917421186,1.00388654632483
"863",3117000,3258110.6591752,3261615.88595431,0.956689420975368,0.998925309753915
"864",2982000,3219006.94005274,3229062.5781861,0.926372653285161,0.996885895553313
"865",2943000,3214093.95272928,3197784.76598348,0.915654627177565,1.00510015149215
"866",2886000,3157619.00119579,3164405.30702107,0.913979805323909,0.997855424584761
"867",2858000,3126715.23000344,3131659.91982665,0.914058297530621,0.998421064243947
"868",2782000,3104396.58711094,3101150.05682538,0.89614838888514,1.00104687945636
"869",2715000,3083346.00505246,3068436.69112494,0.880536921756792,1.00485892831703
"870",2474000,3028212.48695043,3031702.3839763,0.816983620093136,0.99884886556005
"871",2596000,2991819.13486357,2994675.05171095,0.86769951089252,0.999046334978565
"872",2461000,2959878.06430681,2959360.16008547,0.831453170209008,1.0001750054719
"873",2399000,2932816.32608657,2923321.31423523,0.817985080982255,1.00324802196909
"874",2332000,2871194.92715402,2887282.92507721,0.812205391541117,0.994427980097325
"875",2263000,2843743.96165983,2857077.27930737,0.795781909521538,0.995333231710562
"876",2435000,2858136.67624255,2829248.58475146,0.851953659263479,1.01021051725422
"877",2360000,2784153.0060802,2797185.54057359,0.84765456310989,0.995340840175116
"878",2405000,2783425.9566195,2762055.52347203,0.864043102810212,1.00773714828173
"879",2203000,2643711.47261554,2737206.18648704,0.833298195669013,0.96584301382444
"880",2551000,2781245.96102484,2730181.46118684,0.917214815139903,1.01870370177365
"881",2313000,2695427.45214499,2727059.98199888,0.858119923858215,0.988400500882747
"882",2785000,2799838.02959314,2713280.21034274,0.994700397152868,1.03190154076989
"883",2709000,2641273.3446238,2685894.68209593,1.02564166844528,0.98338678810842
"884",2710000,2631635.21581697,2664649.84821912,1.02977798127644,0.987610142314117
"885",2762000,2690391.21252018,2654861.16126444,1.02661649619824,1.01338301669938
"886",2704000,2658359.3732268,2636417.02823526,1.01716871963695,1.00832278989118
"887",3080000,2560155.87531349,2614809.05989735,1.20305174762957,0.97909859445492
"888",3397000,2623298.59704865,2603719.57834947,1.29493455446582,1.00751963416567
"889",3195000,2581929.64748038,2597481.16247943,1.23744657532319,0.994012847822076
"890",3239000,2617017.90550899,2588964.28453221,1.23766826095523,1.01083584703906
"891",3210000,2579571.24077377,2573771.12555405,1.24439284686595,1.00225354739671
"892",3134000,2558141.31169071,2552080.5238753,1.22510823998565,1.0023748419216
"893",3078000,2526251.79539036,2528386.4046119,1.21840586342835,0.999155742485545
"894",2958000,2481086.22259876,2508956.3440284,1.19221975159803,0.988891747161735
"895",3111000,2497879.69756426,2498507.69372462,1.24545629760857,0.999748651500279
"896",3008000,2497180.04982697,2491763.73518999,1.20455871822635,1.00217368707976
"897",2946000,2481814.96203197,2483994.23530357,1.18703450703189,0.999122673780549
"898",2875000,2477187.85688669,2476072.97723732,1.16059022007854,1.00045026122397
"899",2779000,2471814.4212023,2467700.28872881,1.12427534047976,1.0016671929295
"900",2707000,2464094.23430822,2457074.48133387,1.09857811536172,1.00285695571204
"901",2622000,2438817.84265238,2444858.70446318,1.07511104525478,0.997529157083898
"902",2558000,2422236.11276915,2435600.72572283,1.0560489898219,0.994512806301735
"903",2491000,2431622.33297668,2431354.2163915,1.02441895117431,1.00011027458828
"904",2425000,2438919.70701525,2427471.35884455,0.994292675164659,1.00471616199672
"905",2338000,2421139.66623292,2420169.10637043,0.965660937535966,1.00040102977099
"906",2284000,2409580.75500473,2411319.61733746,0.94788273655328,0.999278875218271
"907",2213000,2403597.10742193,2402922.82330114,0.920703387920798,1.00028060997809
"908",2054000,2379568.22128493,2397425.32672718,0.863181808206732,0.992551548845684
"909",2212000,2397443.63023406,2397290.77933501,0.922649430461912,1.0000637598494
"910",2161000,2408177.31028817,2398485.30347319,0.897359173167117,1.00404088647153
"911",2140000,2395245.39530319,2397218.53663784,0.89343664085371,0.999176903855658
"912",2115000,2388708.76377391,2396386.0686562,0.885415598617607,0.996796298817329
"913",2005000,2387354.64112758,2400183.45700674,0.839841708248678,0.994655068619147
"914",2343000,2420819.82306906,2407062.11229773,0.967853938435451,1.00571556118184
"915",2334000,2422711.55440436,2410040.51958809,0.963383360993556,1.0052576023985
"916",2231000,2404002.94430573,2407927.70167891,0.928035469043197,0.998370068432522
"917",2203000,2400617.33045773,2406033.60535479,0.917680619917858,0.997748878118324
"918",2194000,2400489.79003113,2407497.14981766,0.91398014234901,0.997089359051969
"919",2208000,2415188.37259509,2411412.28752825,0.914214404579768,1.00156592262815
"920",2169000,2416217.27163362,2415218.75949929,0.897684171644683,1.00041342513195
"921",2142000,2425292.45352581,2417054.31206123,0.883192456598802,1.00340833940862
"922",1960000,2397956.20651602,2419634.28940847,0.817362716914531,0.991040760586285
"923",2120000,2441660.52328522,2425126.98808692,0.86826157026431,1.00681759564737
"924",2017000,2424881.37579505,2429799.69336066,0.831793266315423,0.997975834148368
"925",1976000,2433906.64745389,2433520.47829775,0.811863512541492,1.00015868744873
"926",1980000,2439784.29844479,2437630.66453263,0.811547152452012,1.00088349475722
"927",1912000,2414164.86201025,2445868.51124418,0.791992307604005,0.987037876693622
"928",2077000,2485886.88016428,2459520.73388763,0.835516698918634,1.01072003415681
"929",2094000,2459967.63682108,2472073.35665783,0.851230710785281,0.995103009462018
"930",2151000,2490276.86949747,2483411.75123101,0.863759378062274,1.00276438986127
"931",2159000,2544009.15947332,2486094.05828005,0.848660466476848,1.02329561948808
"932",2188000,2462343.58787606,2472308.15905409,0.888584359539891,0.995969527042354
"933",2105000,2417306.00203818,2459509.06797294,0.870804109295698,0.982840857761283
"934",2278245.38507756,2460865.01764644,2460944.94579766,0.92579047153771,0.999967521357455
"935",2547000,2447814.8835255,2472487.37304109,1.04051986003601,0.990021186848267
"936",2584000,2509548.13374133,2488432.42088139,1.02966743903321,1.00848554804332
"937",2644000,2529102.13028933,2497248.38364374,1.04543030047487,1.01275553799703
"938",2393000,2450070.74728762,2501235.74259562,0.976706490067358,0.97954411316108
"939",2997000,2523870.6660418,2514569.63541008,1.1874617983893,1.00369885586016
"940",3428000,2545217.14549454,2530855.99021792,1.34683989775416,1.0056744260962
"941",3214000,2535501.98671551,2542634.54851376,1.2675990856404,0.997194814409165
"942",3174000,2552958.77770386,2554705.62659651,1.24326331773155,0.999316223022151
"943",3254000,2562638.64699185,2569421.97204204,1.26978495537,0.997359980134057
"944",3287000,2606206.23074787,2583063.75683147,1.26122022164638,1.00895931192375
"945",3213000,2589932.90488663,2591047.39041011,1.240572678133,0.999569870652464
"946",3211000,2607434.65795264,2593891.74685381,1.23147860683929,1.00522107798649
"947",3320000,2598894.85748319,2591786.43363631,1.27746607002607,1.00274267345281
"948",3193000,2578666.55958406,2586727.61151168,1.23823686631087,0.996883687369422
"949",3135000,2582602.68737384,2583047.8526797,1.21389171293238,0.99982765890094
"950",3081000,2586989.59531799,2579559.60255795,1.19095956380191,1.00288033381848
"951",2947000,2572084.00105587,2574219.80604691,1.1457635126964,0.999170309782398
"952",2865000,2554547.51337838,2570817.12280037,1.12152934521505,0.993671424825322
"953",2777000,2561278.53360461,2574528.02510977,1.08422413398819,0.994853623120067
"954",2798000,2613751.10515748,2579548.42748558,1.07049213464854,1.01325917253867
"955",2649000,2571433.15678992,2577282.4547785,1.03016482968078,0.997730439681635
"956",2580000,2568409.44899829,2572250.38147787,1.00451273491702,0.998506781257675
"957",2481000,2563830.04243136,2570139.63202995,0.967692849736322,0.997545040152702
"958",2466000,2574019.52344065,2569820.13355421,0.958034691478852,1.0016341182138
"959",2374000,2559126.14130273,2570912.56118745,0.927660407857625,0.995415472286897
